,transaction_id,transaction_date,product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
4066,4067,1504886400,11,2240,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,Niall,Hallifax,Male,4.0,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0
4067,4068,1507824000,94,1317,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,35470.0,Barrett,Lindley,Male,2.0,1973-01-18,General Manager,Retail,Mass Customer,N,Yes,5.0
4068,4069,1491062400,38,1408,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Kendricks,Plastow,Male,14.0,1997-06-22,Dental Hygienist,Health,High Net Worth,N,No,4.0
4069,4070,1503676800,72,1263,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Elliot,Posselow,Male,41.0,1973-06-16,Nurse,Manufacturing,Affluent Customer,N,No,8.0
4070,4071,1513267200,83,2705,,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,Madalena,MacCaughey,Female,11.0,1996-10-20,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3.0
4071,4072,1500393600,28,1135,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33888.0,Mireielle,Avrasin,Female,60.0,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11.0
4072,4073,1491148800,34,2070,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,41064.0,Tiphany,Leppington,Female,0.0,1981-12-05,Recruiting Manager,,Mass Customer,N,No,8.0
4073,4074,1491667200,0,1841,0.0,Approved,,,,,1541.62,,,Nathanial,D'Ambrogi,Male,63.0,1995-10-22,Administrative Assistant III,Argiculture,Affluent Customer,N,No,2.0
4074,4075,1489075200,28,953,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,Jasmin,Brodeur,Female,16.0,1979-05-23,,,Mass Customer,N,No,7.0
4075,4076,1504454400,99,2833,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364.0,Cy,Braim,Male,60.0,1999-11-26,,IT,Mass Customer,N,Yes,3.0
4076,4077,1500825600,21,141,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378.0,Townsend,Trobe,Male,67.0,1954-06-25,Teacher,Financial Services,High Net Worth,N,Yes,10.0
4077,4078,1497974400,72,3266,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499.0,Lambert,Edser,Male,68.0,1995-05-21,Account Representative III,,Mass Customer,N,Yes,5.0
4078,4079,1501084800,50,2999,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009.0,Rinaldo,Diggin,U,28.0,NaT,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,
4079,4080,1509292800,12,3283,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Rowe,Barbary,Female,46.0,1979-01-15,Administrative Officer,Property,Mass Customer,N,Yes,6.0
4080,4081,1494518400,57,790,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,Yvonne,,Female,22.0,1968-03-24,Senior Editor,,Affluent Customer,N,No,15.0
4081,4082,1484150400,0,637,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Mercy,Wilsone,Female,60.0,1976-09-23,Health Coach I,Health,High Net Worth,N,No,13.0
4082,4083,1483372800,9,456,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701.0,Randolph,Redihalgh,Male,47.0,1975-11-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17.0
4083,4084,1493568000,23,1103,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874.0,Glynnis,Sailor,Female,76.0,1978-01-30,Financial Advisor,Financial Services,High Net Worth,N,Yes,20.0
4084,4085,1510761600,70,108,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Kayle,Mingaud,Female,4.0,1994-03-14,,,High Net Worth,N,No,3.0
4085,4086,1508860800,90,159,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Arin,Matskevich,Male,90.0,1987-05-12,Research Nurse,Health,Affluent Customer,N,No,13.0
4086,4087,1484841600,67,3032,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37838.0,Renado,Wonfor,Male,53.0,1992-08-02,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0
4087,4088,1504540800,96,670,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,Janifer,Pountain,Female,75.0,1992-11-09,Business Systems Development Analyst,Retail,Affluent Customer,N,No,8.0
4088,4089,1500307200,38,1113,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Dorie,Willock,Male,45.0,1992-06-24,Recruiter,Property,Mass Customer,N,No,6.0
4089,4090,1498665600,37,199,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560.0,Verla,Alven,Female,61.0,1978-02-13,Junior Executive,Health,Mass Customer,N,Yes,21.0
4090,4091,1484668800,0,1877,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,41922.0,Radcliffe,Bartolomeoni,Male,13.0,1966-09-09,Associate Professor,Financial Services,High Net Worth,N,Yes,16.0
4091,4092,1512230400,0,137,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Vaughn,Artin,Male,27.0,1987-11-21,Office Assistant II,Property,High Net Worth,N,No,10.0
4092,4093,1483459200,39,579,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,Cathlene,Bellas,Female,89.0,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0
4093,4094,1498838400,48,2201,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37220.0,Trisha,Basset,Female,56.0,1998-12-12,Design Engineer,Financial Services,Affluent Customer,N,Yes,1.0
4094,4095,1512489600,90,500,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36334.0,Lazar,Crathern,Male,19.0,1992-04-11,Recruiting Manager,Retail,Affluent Customer,N,Yes,10.0
4095,4096,1513699200,4,1446,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,Gabriello,Nell,Male,51.0,1987-04-15,Engineer I,Manufacturing,Mass Customer,N,No,17.0
4096,4097,1508169600,90,2377,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,40784.0,Kristien,Dunne,Female,29.0,1998-10-02,Analog Circuit Design manager,IT,High Net Worth,N,No,2.0
4097,4098,1509206400,74,2630,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,Jonathon,,Male,76.0,1978-12-17,Senior Sales Associate,Retail,Mass Customer,N,No,10.0
4098,4099,1495123200,24,3388,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,Urbanus,Pichan,Male,81.0,1986-10-25,VP Marketing,Retail,Mass Customer,N,No,7.0
4099,4100,1505059200,92,154,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Faydra,Dulieu,Female,90.0,1958-02-13,Junior Executive,,Mass Customer,N,No,11.0
4100,4101,1511971200,93,1229,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,Sebastian,Trass,Male,38.0,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1.0
4101,4102,1493827200,51,1465,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295.0,Wilona,Osgood,Female,53.0,1971-02-18,Mechanical Systems Engineer,Financial Services,Mass Customer,N,Yes,5.0
4102,4103,1508083200,58,280,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,Welch,MacAllaster,Male,15.0,1995-03-22,Geologist I,,Affluent Customer,N,Yes,5.0
4103,4104,1494518400,34,3319,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40618.0,Erda,,Female,67.0,1966-04-04,,Financial Services,Affluent Customer,N,Yes,19.0
4104,4105,1504540800,13,1058,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,35378.0,Gretel,Gionettitti,Female,37.0,1987-10-24,Research Assistant IV,Retail,Affluent Customer,N,Yes,4.0
4105,4106,1488038400,48,254,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688.0,Barbie,Rubi,Female,98.0,1961-09-22,Information Systems Manager,Retail,Mass Customer,N,No,14.0
4106,4107,1504108800,36,1513,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,36498.0,Wendel,Cator,Male,13.0,1970-06-05,Quality Engineer,,Affluent Customer,N,Yes,16.0
4107,4108,1494086400,5,2034,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,June,Haslam,Female,87.0,1974-01-10,Speech Pathologist,Manufacturing,Mass Customer,N,No,8.0
4108,4109,1500048000,43,47,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Matthew,Jeaycock,Male,51.0,1992-10-22,Registered Nurse,Health,Affluent Customer,N,No,2.0
4109,4110,1509120000,54,1322,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143.0,Kathye,Christie,Female,37.0,2001-10-16,Data Coordiator,Financial Services,Mass Customer,N,Yes,1.0
4110,4111,1500566400,77,2780,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37873.0,Papageno,Beare,Male,77.0,1985-11-16,Actuary,Financial Services,Affluent Customer,N,Yes,16.0
4111,4112,1497715200,94,204,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Thorny,Hackworth,Male,56.0,1976-10-01,Editor,Financial Services,Mass Customer,N,No,5.0
4112,4113,1483459200,3,875,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41533.0,Caryl,Linnett,Male,34.0,1999-02-23,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0
4113,4114,1495382400,13,3235,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,Leif,Woolfall,Male,88.0,1965-05-15,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12.0
4114,4115,1501516800,91,759,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,Mitchel,Schimek,Male,89.0,1963-04-18,Clinical Specialist,Health,High Net Worth,N,No,13.0
4115,4116,1493308800,46,533,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,Conny,Shearmer,Male,40.0,1981-12-14,Database Administrator III,Retail,Mass Customer,N,No,11.0
4116,4117,1510848000,63,819,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38647.0,Temp,Thebeau,Male,7.0,1975-07-17,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5.0
4117,4118,1491235200,67,326,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Guenna,Spensly,Female,74.0,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0
4118,4119,1484582400,27,3003,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,39031.0,Brita,Tupie,Female,72.0,1963-05-02,Web Developer I,Retail,Mass Customer,N,Yes,4.0
4119,4120,1502121600,2,2523,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0,Lauree,Shewery,Female,28.0,1961-10-29,VP Marketing,Financial Services,Mass Customer,N,Yes,9.0
4120,4121,1513872000,17,2098,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Ame,Tossell,Female,82.0,1969-12-13,Dental Hygienist,Health,High Net Worth,N,No,16.0
4121,4122,1500825600,29,1515,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,Dietrich,Escott,Male,80.0,1990-08-19,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2.0
4122,4123,1503590400,84,1692,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,36367.0,Harriette,De Matteis,Female,85.0,1967-04-07,Senior Quality Engineer,Health,Mass Customer,N,Yes,17.0
4123,4124,1499702400,27,2566,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,Nani,Brilleman,Female,48.0,1996-10-29,Accountant II,Entertainment,Affluent Customer,N,Yes,6.0
4124,4125,1512576000,72,1688,0.0,Cancelled,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Charmaine,Suller,Female,80.0,1978-12-05,Systems Administrator II,,Mass Customer,N,No,15.0
4125,4126,1488556800,15,810,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880.0,Fawnia,Bartrum,Female,24.0,1998-04-04,Software Test Engineer IV,Health,Mass Customer,N,Yes,1.0
4126,4127,1512921600,43,1957,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Gary,Eager,Male,1.0,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0
4127,4128,1483459200,0,3242,1.0,Approved,,,,,639.38,,,Lib,Schohier,Female,4.0,1958-03-07,General Manager,Manufacturing,Affluent Customer,N,Yes,14.0
4128,4129,1511884800,31,1429,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,34527.0,Dante,Jikylls,Male,94.0,1980-12-03,Legal Assistant,Health,Mass Customer,N,Yes,12.0
4129,4130,1495036800,73,643,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,Carolee,Butters,Female,48.0,1982-12-29,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,10.0
4130,4131,1494950400,58,2136,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823.0,Heather,Golsworthy,Female,21.0,1965-07-12,Office Assistant I,Health,High Net Worth,N,Yes,5.0
4131,4132,1494777600,43,1355,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Isador,Hallitt,Male,37.0,2001-04-04,VP Quality Control,Property,Mass Customer,N,No,1.0
4132,4133,1507996800,42,657,1.0,Cancelled,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,Hoyt,,Male,66.0,1993-02-18,Safety Technician II,Manufacturing,Affluent Customer,N,No,10.0
4133,4134,1493740800,2,2609,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784.0,Genvieve,Kobes,Female,17.0,1964-12-18,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0
4134,4135,1493308800,28,704,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,Lindsay,Acaster,Female,49.0,1998-12-08,Research Nurse,Health,Mass Customer,N,No,4.0
4135,4136,1487865600,47,3399,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,Hillyer,Biddulph,Male,95.0,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,No,2.0
4136,4137,1491148800,4,3379,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258.0,Elysee,Spurr,Female,51.0,1999-04-30,Food Chemist,Health,Mass Customer,N,Yes,2.0
4137,4138,1507996800,96,2449,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,Oates,Broadberrie,Male,54.0,1982-06-01,Tax Accountant,,Affluent Customer,N,No,8.0
4138,4139,1490198400,42,3206,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,Elbertine,Trewin,Female,32.0,1995-03-23,Financial Advisor,Financial Services,Mass Customer,N,No,1.0
4139,4140,1488902400,21,3279,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,Morgun,Razoux,Male,55.0,1959-02-18,Staff Scientist,Financial Services,Mass Customer,N,No,14.0
4140,4141,1511884800,49,1292,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Alice,Backson,Female,56.0,1961-06-02,,,Affluent Customer,N,No,20.0
4141,4142,1510329600,41,2945,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,Arlan,,Male,79.0,1972-05-26,Safety Technician IV,,Mass Customer,N,No,18.0
4142,4143,1512748800,27,696,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33888.0,Arch,Gaitskill,Male,57.0,1966-02-06,Programmer Analyst II,,Affluent Customer,N,Yes,6.0
4143,4144,1494604800,89,2877,0.0,Cancelled,WeareA2B,Touring,medium,large,1362.99,57.74,37539.0,Vaughan,Frank,Male,59.0,1967-11-01,Senior Sales Associate,Property,Affluent Customer,N,Yes,18.0
4144,4145,1494777600,0,1519,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667.0,Marwin,Jeyness,Male,35.0,2001-11-30,Administrative Assistant IV,Telecommunications,High Net Worth,N,Yes,1.0
4145,4146,1494259200,3,3268,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009.0,Estelle,Sam,Female,93.0,1986-05-31,General Manager,Manufacturing,Mass Customer,N,No,20.0
4146,4147,1492704000,3,1589,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38193.0,Walker,Bartalot,Male,83.0,1989-07-08,Human Resources Manager,Health,Mass Customer,N,Yes,4.0
4147,4148,1511280000,80,1006,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206.0,Norbert,Gotcher,Male,15.0,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0
4148,4149,1511366400,44,1006,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41009.0,Norbert,Gotcher,Male,15.0,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0
4149,4150,1485705600,6,279,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,Tamera,Hinckes,Female,0.0,1981-09-09,Web Designer I,Manufacturing,Mass Customer,N,No,11.0
4150,4151,1503590400,15,1952,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40303.0,Patrica,Donativo,Female,35.0,1974-01-29,Payment Adjustment Coordinator,Health,Mass Customer,N,Yes,9.0
4151,4152,1488643200,56,2974,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,Hyacinthia,Settle,Female,1.0,1975-09-28,Engineer IV,Financial Services,High Net Worth,N,No,15.0
4152,4153,1501948800,0,428,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,35160.0,Freida,Everil,Female,0.0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0
4153,4154,1498060800,74,123,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,Almeta,Kalinsky,Female,85.0,1988-12-03,Analyst Programmer,Financial Services,High Net Worth,N,No,15.0
4154,4155,1506182400,92,585,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,34556.0,Tiphany,Bonnier,Female,66.0,1978-04-20,Pharmacist,Health,Mass Customer,N,Yes,10.0
4155,4156,1484323200,92,2918,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,34556.0,Elli,,Female,58.0,1989-02-15,,Financial Services,Mass Customer,N,Yes,5.0
4156,4157,1489593600,26,3076,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,37698.0,Merna,Eyers,Female,9.0,1991-10-01,Professor,Health,Mass Customer,N,Yes,4.0
4157,4158,1484236800,26,1250,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,Jacklyn,Kewley,Female,42.0,2001-11-02,Help Desk Technician,Manufacturing,Mass Customer,N,No,1.0
4158,4159,1514304000,27,1549,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33888.0,Vikki,Tett,Female,87.0,1997-08-06,,Financial Services,Affluent Customer,N,Yes,4.0
4159,4160,1503072000,69,1542,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Sanders,Fernyhough,Male,56.0,1978-07-27,Food Chemist,Health,Mass Customer,N,Yes,12.0
4160,4161,1489161600,94,1558,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,39427.0,Oberon,Scading,Male,14.0,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0
4161,4162,1485273600,1,867,,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Lura,MacKim,Female,12.0,1973-05-10,VP Marketing,,Mass Customer,N,No,17.0
4162,4163,1504454400,80,245,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Noell,Grahlmans,Female,6.0,2001-09-26,Associate Professor,Financial Services,Affluent Customer,N,No,1.0
4163,4164,1513180800,0,625,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,Abra,Probets,Female,33.0,1974-11-27,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,7.0
4164,4165,1499097600,81,3051,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206.0,Edi,Lugton,Female,81.0,1973-06-06,,Manufacturing,Affluent Customer,N,Yes,7.0
4165,4166,1503244800,70,964,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Rhetta,Grellier,Female,35.0,1994-01-24,Assistant Professor,Financial Services,High Net Worth,N,No,6.0
4166,4167,1492531200,1,2724,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Gerome,Dutteridge,Male,92.0,1994-01-10,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,4.0
4167,4168,1496851200,15,2308,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345.0,Nancey,Hastie,Female,52.0,1963-03-19,Paralegal,Financial Services,Mass Customer,N,Yes,17.0
4168,4169,1505059200,88,1991,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,41434.0,Tobe,Godrich,Male,35.0,1993-09-27,Research Nurse,Health,Mass Customer,N,Yes,8.0
4169,4170,1502812800,46,2604,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41009.0,Lewiss,Jaeggi,Male,91.0,1975-05-08,Account Executive,Retail,Mass Customer,N,Yes,7.0
4170,4171,1494259200,44,319,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064.0,Madelle,Matteris,Female,32.0,1971-10-11,,Retail,Mass Customer,N,Yes,14.0
4171,4172,1488297600,5,832,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Shaun,Murphey,Male,30.0,1977-11-30,Research Assistant IV,Retail,Mass Customer,N,No,14.0
4172,4173,1502294400,37,987,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40618.0,Lars,Keher,Male,89.0,1974-08-29,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,11.0
4173,4174,1500307200,12,2259,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Leanora,Calbert,Female,83.0,1999-07-02,Environmental Specialist,,Affluent Customer,N,No,2.0
4174,4175,1495382400,51,865,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,Germain,De la Harpe,Female,73.0,1965-04-12,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19.0
4175,4176,1514217600,38,2458,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40779.0,Leilah,Liddel,Female,73.0,1964-04-20,Media Manager II,Manufacturing,High Net Worth,N,Yes,5.0
4176,4177,1501344000,72,3393,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499.0,Henrietta,Olexa,Female,23.0,1954-02-21,Technical Writer,Retail,Mass Customer,N,Yes,7.0
4177,4178,1485360000,33,1844,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Amaleta,Slafford,Female,71.0,1975-10-21,Product Engineer,,Mass Customer,N,No,12.0
